competition_id,tournament_id,match_id,match_date,match_time,match_description,match_week,match_status,ma1,ma2,ma3,ma13,tracking-10fps,tracking-25fps
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17563n4owvg85b1t7o3x8aexg,2022-04-09,,Gent vs OH Leuven,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17lg1t129mom1qm7xjjtkq8lw,2022-04-09,,Sint-Truiden vs Standard Liège,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17s27j6jjien2j06ral7optlg,2022-04-09,,AS Eupen vs KV Oostende,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17i6zivhlhfrisb1fse4qxous,2022-04-09,,Union Saint-Gilloise vs Beerschot,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17eqdbz1ilbjlf0ivbu6rvcwk,2022-04-09,,RFC Seraing vs Genk,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,178bkvt29voq0f2iqrfda3gus,2022-04-09,,Antwerp vs Cercle Brugge,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17bep7yunrmf8e12dh6og9fdg,2022-04-09,,Kortrijk vs Anderlecht,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,17oqeowodnhvtuwgx01ihkcno,2022-04-09,,Sporting Charleroi vs Zulte Waregem,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1723bb1j3emvn83dt41bmm8es,2022-04-09,,Club Brugge vs Mechelen,34,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16o257golwaerh33o1wzgl4ic,2022-04-02,,Zulte Waregem vs Sint-Truiden,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16l30z5yei8vexq90xaz1400k,2022-04-02,,Cercle Brugge vs Gent,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16f0qzxaggqxpeu06bggyhel0,2022-04-02,,Genk vs AS Eupen,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16i04uy4jspate3e7jqr8mkno,2022-04-02,,OH Leuven vs Antwerp,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16redghx6v2381u2xpjitlv6c,2022-04-02,,Mechelen vs Kortrijk,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16ubiivbb6lv8sffebc1rx82c,2022-04-02,,Beerschot vs Club Brugge,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16x5abhomhpjwizve4ji3sbv8,2022-04-02,,KV Oostende vs RFC Seraing,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1694350813j23rhqtn9vcmjv8,2022-04-02,,Anderlecht vs Sporting Charleroi,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,16c1sqhmmzy6ddi8r6bxryd5g,2022-04-02,,Standard Liège vs Union Saint-Gilloise,33,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15ofxazhl6ctn6th7iv70cfmc,2022-03-19,,Antwerp vs Zulte Waregem,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15riyip8eihz772ff4cqzr6s4,2022-03-19,,Kortrijk vs Standard Liège,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15imvuen328m6rhhxrey4ywpg,2022-03-19,,Club Brugge vs Genk,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15xe5bbnaautl7k9lsbk33cpg,2022-03-19,,Union Saint-Gilloise vs KV Oostende,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,166ankcorruyb2x11w5qx9wk4,2022-03-19,,AS Eupen vs Mechelen,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,160d29tf8azn3i19d751tm8lw,2022-03-19,,Sint-Truiden vs Beerschot,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15uhycw4bnpa5s3lyes0gsqok,2022-03-19,,RFC Seraing vs OH Leuven,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15lhe5fgbsnu54l2y5i3qwhec,2022-03-19,,Gent vs Anderlecht,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,163e3h3en4eoc69i7uice2bro,2022-03-19,,Sporting Charleroi vs Cercle Brugge,32,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1542iot9i1uzg5nt2r0pgw8b8,2022-03-12,,Zulte Waregem vs AS Eupen,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,150xz5cqyeeth5ht69gphcduc,2022-03-12,,Cercle Brugge vs Kortrijk,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14um6dgw9pw2cu8tooghwuk9g,2022-03-12,,Genk vs Sint-Truiden,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14oc8vr4oivso7wa7locvrv9w,2022-03-12,,Anderlecht vs Antwerp,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,159xemjjgxh9z4f6bfumw9qfo,2022-03-12,,Beerschot vs Gent,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,15ew7jx0sx1ypc90t9wd0bifo,2022-03-12,,KV Oostende vs Club Brugge,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14rdb8unbqhrbm0itxsi6wys4,2022-03-12,,Standard Liège vs RFC Seraing,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14xuzuzfbg912mtrn3409o1ec,2022-03-12,,OH Leuven vs Union Saint-Gilloise,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1573rmbnq9mbdadhaf6s8ht78,2022-03-12,,Mechelen vs Sporting Charleroi,31,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13ztzjpyx4w16hau03whgjris,2022-03-05,,Gent vs Zulte Waregem,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14boqv5h818qsrdvu6f87ayvo,2022-03-05,,Cercle Brugge vs Genk,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14hvwtr7xvouwzc9dr5f22l90,2022-03-05,,Sporting Charleroi vs Standard Liège,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14es2n3am7z0cicuvzslvy61g,2022-03-05,,Sint-Truiden vs Mechelen,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,142v0lnx5x8chi0usvn91mqs4,2022-03-05,,Antwerp vs Beerschot,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13wqa7t0yp1pcss49bt1144r8,2022-03-05,,Anderlecht vs KV Oostende,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,145tqdjyqyi2wxpq43nca0utw,2022-03-05,,Kortrijk vs Union Saint-Gilloise,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,148t4m0q0ug3md0ecy145ls0k,2022-03-05,,RFC Seraing vs Club Brugge,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,14l6isq9hexquxtquhc04k104,2022-03-05,,AS Eupen vs OH Leuven,30,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13ovpmx4lvbn3sesmg4gfnnkk,2022-02-26,,Beerschot vs Sporting Charleroi,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,133jtbfrugdc7s3uw8amcrehg,2022-02-26,,Club Brugge vs Antwerp,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13lxsvopqug9ttryw2icmexas,2022-02-26,,Mechelen vs Cercle Brugge,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,136vns6bboib808l5cns2v3mc,2022-02-26,,Standard Liège vs Gent,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,139xkka8zqtx4mwtlmieq15w4,2022-02-26,,Genk vs Kortrijk,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13cxynmusv2a22pmh2bsbqb6c,2022-02-26,,OH Leuven vs Anderlecht,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13ftb25amjmvbv6ykan06qrys,2022-02-26,,Union Saint-Gilloise vs AS Eupen,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13ir8yzk703ghx6bwixmgmjv8,2022-02-26,,Zulte Waregem vs RFC Seraing,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,13tp1vmrell96a3c96526yzh0,2022-02-26,,KV Oostende vs Sint-Truiden,29,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12ego94n5t79bm64ogj3awu1g,2022-02-19,,Gent vs RFC Seraing,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12tp3gw7pj29ygqa7lcn65zpw,2022-02-19,,Sporting Charleroi vs Union Saint-Gilloise,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12zpx4xr02a75ve4h98o77das,2022-02-19,,KV Oostende vs Standard Liège,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12bl1u8hqo4h6b7itodrpqluc,2022-02-19,,Anderlecht vs Genk,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12qsjuhr6t8zv0r86iu6p9lhw,2022-02-19,,Sint-Truiden vs OH Leuven,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12hmeduyklyz9wk9c9e6ake1g,2022-02-19,,Antwerp vs Mechelen,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12kvbhyfyldqmvryhrufks1ec,2022-02-19,,Kortrijk vs Zulte Waregem,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12wk88sto5jmcfwtozyvkycyc,2022-02-19,,AS Eupen vs Club Brugge,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,12nst4o6onc7izp2kvi2mrsb8,2022-02-19,,Cercle Brugge vs Beerschot,28,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11layltzt5815hk4lc10tg45w,2022-02-12,,Genk vs Standard Liège,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,120sj0zjdhdjtfol3gw5rga38,2022-02-12,,Mechelen vs KV Oostende,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11oclwrja9b8qydhv7w8vd7h0,2022-02-12,,OH Leuven vs Cercle Brugge,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,125lk7c6tnsswypy3zhy2w74k,2022-02-12,,Beerschot vs Kortrijk,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11xotgjcclevapjwva725u2ok,2022-02-12,,Zulte Waregem vs Anderlecht,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11rn585cv6ekwetupsy0temfo,2022-02-12,,RFC Seraing vs Antwerp,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11urj0n0igx702yde7f5w12c4,2022-02-12,,Union Saint-Gilloise vs Sint-Truiden,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,128mwzjfeniv52lfohxqdylg4,2022-02-12,,AS Eupen vs Gent,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11idlh2cumyjylorj3q9qvaqc,2022-02-12,,Club Brugge vs Sporting Charleroi,27,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11f5akw226a5axv61j2rj7xuc,2022-02-05,,KV Oostende vs OH Leuven,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10s0jfqvsdl8j4rchjj1zbhuc,2022-02-05,,Anderlecht vs AS Eupen,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10z0zcjmdrxxe5v9107hx0yz8,2022-02-05,,Genk vs Zulte Waregem,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10vevn3y123edeskwiiohl6ok,2022-02-05,,Standard Liège vs Cercle Brugge,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,11bxa70p3wrgzdwjxnq0ibcic,2022-02-05,,Sporting Charleroi vs RFC Seraing,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1128a7uzw3g5ca25cllul13pw,2022-02-05,,Antwerp vs Union Saint-Gilloise,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,115ll2s7eab23dzkgcu99hiqc,2022-02-05,,Kortrijk vs Sint-Truiden,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,118ufsgrgzhqwsefymydflm38,2022-02-05,,Mechelen vs Beerschot,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10orkcduhcrqd13p73cvevrbo,2022-02-05,,Club Brugge vs Gent,26,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zv5jctor51x6hher4jns7d3o,2022-01-29,,Standard Liège vs Mechelen,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10a78vln0a942v8yj3huccx04,2022-01-29,,Cercle Brugge vs KV Oostende,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10i7z00qvmd0xjkgtny2ne9ec,2022-01-29,,Sint-Truiden vs Sporting Charleroi,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10lfkea3t0u3rn8p0gu7cb1uc,2022-01-29,,Beerschot vs Zulte Waregem,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,1015ywu1z2h5h3tb3bljtbnro,2022-01-29,,OH Leuven vs Genk,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zy5tfidgkfpbeztqc9s0wowk,2022-01-29,,Gent vs Antwerp,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,107da4wsegep1bicki2mojlzo,2022-01-29,,RFC Seraing vs AS Eupen,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,104dtzqnj2afqa944qr0ve68k,2022-01-29,,Kortrijk vs Club Brugge,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,10d9uikxnlnhxfq2ry30cdedw,2022-01-29,,Union Saint-Gilloise vs Anderlecht,25,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,z74q0cdh6bsz2x4hv24wecd0,2022-01-26,,Anderlecht vs Cercle Brugge,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zj4xgldbxwo4uwq4dka0tb84,2022-01-26,,RFC Seraing vs Beerschot,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zd4iwutnezxsof5c5kdgyyac,2022-01-26,,Gent vs KV Oostende,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zg7j2sz8memrv1muxjk0q0pg,2022-01-26,,Antwerp vs Sint-Truiden,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zs6bfliexbshvjv4pf5cqgic,2022-01-26,,AS Eupen vs Standard Liège,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,za224midbh2owepua8k7n9ck,2022-01-26,,Genk vs Mechelen,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zp2poce233vnqsv4ijdc7bis,2022-01-26,,Sporting Charleroi vs Kortrijk,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,zm1kybpsbht35nxzsjgvcf10,2022-01-26,,Zulte Waregem vs OH Leuven,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,z45jh9awub8vly2yp7s3r21g,2022-01-26,,Club Brugge vs Union Saint-Gilloise,24,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,yjur014edmjf7k19g8ukydqs,2022-01-22,,Union Saint-Gilloise vs Genk,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,ymu44lh6it0djtr74gu8bz10,2022-01-22,,Mechelen vs Anderlecht,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,ypzgbp2bjvaxu3esig0lpdlg,2022-01-22,,Sint-Truiden vs RFC Seraing,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,ydv5wqmezqmiu3q1vg64arkk,2022-01-22,,Kortrijk vs AS Eupen,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,yv2mzgwptoq0xk2wx57jvztg,2022-01-22,,Beerschot vs OH Leuven,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,yy9l078c9u89mhntxk2plg5w,2022-01-22,,Sporting Charleroi vs Gent,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,yav892959otbmeun9ymzwpw4,2022-01-22,,Standard Liège vs Club Brugge,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,ygufi4xa9in40dvdswvb5m38,2022-01-22,,Cercle Brugge vs Zulte Waregem,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,z163ogol763kw0vxdnyhrjtg,2022-01-22,,KV Oostende vs Antwerp,23,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xnmsxkgxuzl6r82du68x5n9w,2022-01-15,,Anderlecht vs Standard Liège,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xw63j2d6jm2ms0huh4tmcg0k,2022-01-15,,Antwerp vs Sporting Charleroi,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xqesuhthepne6zreihf0x5hw,2022-01-15,,Genk vs Beerschot,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,y1zwcrrghvvvzo9h2tvznaxg,2022-01-15,,RFC Seraing vs Union Saint-Gilloise,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xtbt41cz5tabrzgknlnr1edw,2022-01-15,,Gent vs Kortrijk,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,y7ycb2dm86wkh9fmy91vkh04,2022-01-15,,AS Eupen vs Cercle Brugge,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xz1fzhxqvm1k7cve813zul90,2022-01-15,,OH Leuven vs Mechelen,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,y4xm3svrdzflvqfmbktoe6tw,2022-01-15,,Zulte Waregem vs KV Oostende,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xkvn8m21g2s5w6jujgaxma6s,2022-01-15,,Club Brugge vs Sint-Truiden,22,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,x7nm47lj1p6xn24poq1iqyac,2021-12-26,,Sint-Truiden vs AS Eupen,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,x4bqkuqpuexa3554el58rpjo,2021-12-26,,Mechelen vs RFC Seraing,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,ws3w2zgtuyq0odpoeab87tp0,2021-12-26,,Standard Liège vs Zulte Waregem,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xceq6w06nhcr9c7yb51k0owk,2021-12-26,,Beerschot vs Anderlecht,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,wy1297qrbiud137vnevuoh04,2021-12-26,,Cercle Brugge vs Club Brugge,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,x0zkwf6q1cvd8v0776n3fhn8,2021-12-26,,Union Saint-Gilloise vs Gent,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,wv3fdo1wlw2kt1scg7dmeadw,2021-12-26,,Kortrijk vs Antwerp,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xf9jqvx3qfwpztwlsnl9ikno,2021-12-26,,Sporting Charleroi vs OH Leuven,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,xi5fwzhh03ehw1h97ucki3h0,2021-12-26,,KV Oostende vs Genk,21,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,w9vy634eh2y2xptuk456aln8,2021-12-18,,OH Leuven vs Standard Liège,20,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,w6zv49kj9bim4a10jfdlyhhw,2021-12-18,,Gent vs Sint-Truiden,20,Fixture,True,True,False,False,False,False
4zwgbb66rif2spcoeeol2motx,1qtpbdbeudho5i7fu5z2lp2j8,wj1aqjlcumhdq76iijc0zod0,2021-12-18,,Zulte Waregem vs Mechelen,20,Fixture,True,True,False,False,False,False
